id,danceability,energy,key,loudness,acousticness,valence,tempo,cluster
1Djpd97nIdTT6elelEaldS,0.651,0.657,10,-8.232,0.533,0.67,76.56,42
7oekneJCJO74ycdLzdk16v,0.733,0.663,5,-5.766,0.101,0.53,127.974,31
2RiBogNRfulkNf7fVbPOrJ,0.637,0.864,8,-4.381,0.484,0.706,99.995,42
429EttO8gs0bDo2SQfUNSm,0.388,0.66,11,-7.372,0.312,0.401,143.554,19
29jtZGdgpE2lWm2mkIt6HS,0.595,0.723,7,-8.256,0.047,0.272,108.043,14
5J7zqPpQkN9JZiaELHNKSL,0.386,0.675,4,-5.481,0.323,0.429,189.894,53
70HWRkitkAKfos500LBk0T,0.631,0.402,5,-11.125,0.616,0.598,78.0,33
5sHlU2ejWIzJDHgSrwSxx6,0.598,0.622,7,-6.948,0.0959,0.824,104.497,62
0WTQ3OVvyuD49BfO99Q6y7,0.659,0.338,2,-10.004,0.664,0.486,70.267,17
0dkVfwcvkMKNs4L7v7EfRG,0.583,0.719,6,-5.643,0.00184,0.299,123.999,31
0ccwMrlZONy5yXrirq7lTe,0.657,0.828,5,-5.544,0.00847,0.566,115.954,9
1kvGyV4fgzwCXxYfZ2ORiy,0.682,0.545,11,-7.981,0.14,0.592,113.962,24
0g0wipczs90NRHjFHA6Fg4,0.618,0.504,0,-7.571,0.274,0.253,138.031,10
6z1YsLGfOU1qg3QbsFbMoR,0.739,0.384,5,-15.045,0.777,0.488,96.034,17
4Jjr9IXCJVWIXOTuXDBNoq,0.469,0.82,0,-5.011,0.0277,0.867,181.027,25
3MrWxJaD2AT0W9DjWF64Vm,0.45,0.656,2,-7.049,0.664,0.782,106.61,52
2yARskwKoNDTbL61y3qqjy,0.473,0.859,4,-5.948,0.194,0.787,75.824,54
5W04joH7VXgHjdNugoWmOB,0.268,0.765,9,-4.891,0.0298,0.262,167.22,48
1dv9NZzzUeuMRwqqnsWbyW,0.549,0.946,2,-3.567,0.0155,0.364,105.22,13
6iAu1ZHWQT8VmSQWZM40m7,0.631,0.354,10,-10.913,0.722,0.521,89.994,33
3ogA3HTz2gSGTX8f135LJ5,0.584,0.363,4,-8.402,0.865,0.373,140.142,37
526YVuTYcOYJLXeuobJV2H,0.744,0.621,4,-7.661,0.43,0.716,77.605,30
4W38RXuQNuoTSwVsQA1OGC,0.589,0.704,4,-4.772,0.151,0.437,84.956,66
2i5PdrTmEo9dsxTeGccYgo,0.664,0.706,11,-7.453,0.21,0.286,100.006,14
4WtkYdCG4n80h08Ep5SmDI,0.512,0.545,2,-10.154,0.111,0.346,83.94,32
7sk4RFtliYFKSgjKnsJg4t,0.731,0.772,7,-4.559,0.0407,0.928,110.04,3
3vzmDjQ7E6gzAVg4ecp6XU,0.629,0.737,1,-4.309,0.332,0.341,87.068,29
18BajNiyvH6GpYshB0unrm,0.585,0.793,7,-3.713,0.351,0.732,133.839,6
4B5AboZGPa0rUAxEZCnk0I,0.666,0.916,0,-2.946,0.0897,0.828,128.516,61
7riuy1t0Kt3SRgMtFxX0FR,0.64,0.788,7,-9.012,0.232,0.774,128.961,62
5slddJ629YcePvqD6Uyk8r,0.557,0.571,10,-8.106,0.476,0.392,80.981,38
7uP8EdxzkWALJWz8q0MFAC,0.612,0.791,6,-3.519,0.224,0.786,133.977,6
5yIiXdLRE85OBiQmCaUenq,0.576,0.726,11,-4.625,0.255,0.582,136.802,0
1W4qAB7PN614dioJw9iCNP,0.549,0.703,3,-6.68,0.0223,0.717,164.046,25
1lBsIqKGucHrx0cIHj8Si4,0.555,0.437,2,-13.131,0.279,0.517,88.729,1
3VHevS1BocAcrihLnl11DG,0.765,0.87,5,-5.191,0.168,0.684,106.06,9
45Trq2Z70v2ENMmwjGU8xS,0.725,0.543,9,-9.709,0.132,0.693,118.56,60
6leiB1fEsTnVCuPiielde5,0.507,0.85,5,-5.679,0.378,0.847,171.8,25
20dc1jFEG3azMMyvpHj8La,0.616,0.758,9,-8.43,0.093,0.447,141.495,31
79I1s6rpI6QnDoi85QGNDE,0.527,0.856,10,-4.239,0.00379,0.573,74.972,36
1fYypIR0kaFzaSRbzvtjl9,0.664,0.739,9,-7.229,0.0364,0.759,110.101,59
65N3RYCN1DgfY0Zcv5k9kr,0.721,0.735,5,-11.849,0.115,0.961,127.575,62
4i03jcO0O06RWfddcDlQoO,0.548,0.742,1,-4.757,0.108,0.352,143.966,13
4kxK4hgOGTnHL8Y2tQ9uxu,0.597,0.732,6,-5.746,0.278,0.54,133.982,31
3bP9qD6b6531KeUfT8ZaXi,0.596,0.861,0,-4.872,0.16,0.512,114.941,39
1fEZauQrdJi6S6Xzvd9dMn,0.566,0.716,7,-5.028,0.0545,0.492,148.144,31
4AQWKGBWTR7fVuUKxi5sKE,0.445,0.744,2,-7.978,0.343,0.48,185.199,53
4Fpq4QkR06QRDkujBUk0JY,0.602,0.631,4,-7.371,0.332,0.472,138.389,52
63w0QA1wiV7QhF9jeiHETF,0.656,0.696,8,-5.917,0.0134,0.966,108.015,59
6CyJlVAEFlNdpggOLanytL,0.434,0.831,8,-4.774,0.0651,0.596,156.034,21
0jSIovJtKxEXH6vI4oRx7I,0.505,0.842,10,-3.316,0.0576,0.671,172.136,21
5g15o2Sm55Hn9ShK5yEXgp,0.597,0.86,1,-2.315,0.196,0.818,172.064,25
7pY4ul6PNtKKHCCQgYVtT7,0.632,0.773,9,-7.956,0.215,0.901,156.88,67
3RtA16IFjyhtg5oW8oUBeT,0.588,0.608,6,-5.991,0.151,0.546,131.946,31
5Lwc3DTWzX6JaW2x2PZezt,0.687,0.898,2,-3.93,0.206,0.952,129.542,61
4PJXT82AZtlDW4Q71b43oz,0.527,0.723,1,-6.134,0.217,0.888,160.465,25
4LiMQ6G9n84rDUBs9wtwz6,0.491,0.907,7,-3.594,0.0491,0.631,199.943,21
2lc6qDjqFnAfhE4b1ANcQw,0.48,0.969,1,-2.887,0.0471,0.833,171.93,25
6GR9H9az2e5mC5HVfKIsgw,0.49,0.716,4,-6.681,0.022,0.288,74.988,32
0qup7d7G2WffwARHKrqT2x,0.646,0.887,9,-4.452,0.127,0.522,110.963,0
43S2S9ntMaJP3tYaTCscaK,0.562,0.767,4,-7.621,0.0161,0.838,167.833,25
5KqldkCunQ2rWxruMEtGh0,0.671,0.501,4,-13.119,0.342,0.86,87.04,27
6im9HTG81OehgS93wF9a3q,0.623,0.879,8,-5.956,0.258,0.894,160.022,21
73njvNJmgXA180vTPkA16C,0.524,0.797,2,-4.777,0.209,0.783,159.859,25
3jSyE8r8vgg8fmwojoMzql,0.59,0.887,1,-2.634,0.0504,0.679,120.061,39
5AnSllIrgGsCZzZJkVnApx,0.606,0.652,9,-6.982,0.323,0.476,97.155,36
3QV7NYkrmV0Q0IHdFJw9hO,0.689,0.886,10,-7.066,0.0664,0.906,122.07,34
2op0kDNARK2VHWHntEeH4g,0.492,0.823,6,-8.526,0.127,0.702,94.342,66
0nDjzA4kns1QOWPXuOn6Xw,0.479,0.698,7,-7.914,0.198,0.673,159.699,21
0s77V2jfwyd8Mz5YHFXPJi,0.51,0.96,3,-4.458,0.0261,0.922,80.0,54
4454cWrQ1NtK319LQ3wiw8,0.5,0.743,5,-4.562,0.34,0.732,165.744,25
7GQjJEwqlp6m5HNWVQd6OR,0.716,0.72,5,-2.183,0.307,0.464,122.512,9
7lUE02KHkZM44BZgjCaWRO,0.746,0.443,4,-11.305,0.663,0.554,91.11,27
43lL05gZ1DqG4YJ74rCPmM,0.404,0.845,11,-4.647,0.00637,0.591,165.703,48
7dL2kSVsBelmkQHbkNkx1l,0.611,0.964,7,-3.076,0.0441,0.9,144.014,6
0Utg7sirTPqrs6Cx0FbriQ,0.576,0.849,9,-3.057,0.511,0.666,137.982,23
3zqd3gb2c6wxwHdg1QPcMF,0.538,0.813,2,-5.221,0.104,0.485,150.784,22
5FVuERsYqtKKAaWe62NBnv,0.647,0.586,0,-6.883,0.115,0.165,87.994,29
3Qe097eJNp9MfpT2PieEw0,0.537,0.693,9,-5.256,0.0566,0.581,176.004,21
2WQAknZHrJAEQOFXe0F44P,0.605,0.609,7,-7.063,0.188,0.275,119.914,14
7214JBI8HCXTNTaB8e9z4u,0.579,0.695,8,-5.605,0.159,0.522,85.435,36
1MDogqDrStFSO9cdUTUFem,0.581,0.767,10,-6.28,0.157,0.832,152.011,21
2yWtLaPCOUDyi7f1lOXCn5,0.475,0.936,5,-2.545,0.0418,0.598,151.988,22
5sBSPQ1yil0xjwH8IqQe3U,0.791,0.715,7,-5.809,0.353,0.593,112.027,42
1TanmIWbaUj5NVwJ3k4XPd,0.729,0.688,3,-7.468,0.127,0.671,123.867,2
6XD3HMATLswheYevIfKkSi,0.491,0.841,5,-3.579,0.0471,0.721,199.851,21
15fZHvjZXoAILTvmt4EXIk,0.412,0.457,4,-9.142,0.409,0.202,74.824,38
6WCqjXvMxAN2yP4dzeoyhF,0.488,0.713,0,-6.148,0.0569,0.483,167.973,22
0YQqCbb5UqFm4H2G4J2xCI,0.661,0.544,11,-7.034,0.368,0.76,96.192,42
1LhMopPAallLeaeNutqbgS,0.707,0.632,10,-7.031,0.103,0.372,97.04,14
5mCPDVBb16L4XQwDdbRUpz,0.809,0.463,11,-11.377,0.256,0.364,111.98,12
1G5S1rEr4L57ftizRHcYDP,0.42,0.612,4,-5.359,0.0917,0.135,159.685,8
2PLq66Pulj13Ov30kBBxuG,0.629,0.891,7,-5.664,0.101,0.665,98.959,59
1zNkDuAsIpMf9vAMxeZ8Ih,0.334,0.567,5,-5.736,0.368,0.12,110.545,8
1TcsQKPRu4AVSP5E7a8mXe,0.627,0.921,2,-4.689,0.0231,0.567,116.006,39
1kWUud3vY5ij5r62zxpTRy,0.499,0.799,9,-3.422,0.182,0.477,101.988,36
1hXcrsQffEBFCW0Pb3Envz,0.349,0.304,0,-8.184,0.833,0.278,139.541,37
4BhKsrfLowNbN7F3JVhI8i,0.61,0.813,11,-4.048,0.127,0.729,87.005,59
5t35FJYwzRt9MG3ae2O41L,0.5,0.658,0,-6.399,0.623,0.27,76.088,45
5VUQsLff8A3ruAyCdTxqzg,0.545,0.472,11,-7.552,0.434,0.193,134.027,19
2lrHKMXyu8LTLxMorzJkTQ,0.5,0.836,6,-6.165,0.00107,0.41,90.011,63
7zJg7aNCvTKW9EtG1Dvzkl,0.587,0.739,0,-5.762,0.0539,0.549,100.005,54
7zuwaenG5AF0vG7o7kMduX,0.329,0.509,11,-6.607,0.374,0.227,127.119,19
2tMjhETPLkWILXN3NnmDt3,0.436,0.6,9,-4.4,0.291,0.181,145.004,19
3s0h3pyKFrS3XX6ZLBPx6s,0.331,0.427,3,-7.431,0.498,0.141,157.938,56
4G29gmjS7Z2nEFeM7FA6wx,0.511,0.64,5,-7.161,0.0917,0.224,81.977,32
4Zyf0pjpdBBIfp4oax9PG5,0.37,0.653,6,-6.819,0.011,0.346,164.152,53
0co8dS1eYzTanYw3N5BEvM,0.522,0.592,11,-4.287,0.0589,0.393,79.026,36
08shoW0qPqgMDnNQppWAQj,0.641,0.633,6,-7.295,0.104,0.279,114.993,14
2zqbu8PfKMlNHKBXUvLvWi,0.576,0.413,11,-7.935,0.691,0.252,139.956,11
7h3MFqQ6AZRQxc0FPpLmXx,0.619,0.701,6,-6.933,0.00996,0.147,132.015,50
5lSVszuv0PGnfvh2HTWq1k,0.522,0.857,9,-6.511,0.195,0.601,157.878,21
4gmjQVNqjqyBKNEhzUUTUL,0.446,0.0836,2,-14.143,0.885,0.343,145.505,40
2oEy4YPNn1h6ZQRpcIFk6Q,0.553,0.545,5,-7.991,0.291,0.333,135.88,52
28Bao9cmaIMsqxragOM8ba,0.425,0.862,9,-3.996,0.0553,0.459,164.044,48
1TZ6JA8zODCeljlpxA10LT,0.441,0.572,0,-6.058,0.375,0.117,76.026,32
2AD1iPNwsV3Th0QI2Va4jb,0.464,0.306,7,-8.795,0.773,0.182,78.125,38
1syFMBjjRvL3uReOM8yWEb,0.563,0.467,2,-6.087,0.0229,0.241,77.982,32
15ieUaAegwQRlmEigRUwTv,0.453,0.729,9,-4.767,0.00775,0.413,144.031,18
3IuTraprrDiCiGJ7tiGpGu,0.434,0.873,2,-3.749,0.0234,0.365,150.077,22
7qOUyF8WXgrMBFuCAMz8o1,0.428,0.699,0,-5.924,0.0566,0.266,144.027,8
2FJYXPlTmFPAjTwPS1bMnw,0.367,0.739,11,-7.987,0.103,0.328,175.877,48
3HRfH5dCEmrc4kquT51XgE,0.24,0.363,0,-7.713,0.483,0.438,161.719,56
71Mwr0v0cPykFBBpnYiSED,0.416,0.768,4,-6.297,0.0587,0.415,153.142,22
4evZUjbXPrzooKfpEBYWnw,0.546,0.777,7,-5.842,0.0343,0.541,102.068,66
04ZzbJOLBEhaf8PVQuH96u,0.492,0.873,0,-3.193,0.0104,0.229,91.078,32
54oGM8NoKmtYvyMtvYicCc,0.547,0.614,4,-6.656,0.0913,0.261,100.013,32
2ylFkyB3bhrxtvZFAVlYFk,0.454,0.862,3,-4.475,0.0016,0.492,147.98,22
7AlFRA7zpc30NM8LO3ZcE4,0.424,0.714,7,-4.433,0.013,0.337,171.965,48
0r940DwlNLYHg6Lg3fmyOA,0.492,0.748,9,-4.155,0.203,0.512,147.023,0
3oQdYW98bDqwzdlIqDeHvh,0.538,0.605,8,-5.95,0.345,0.511,80.979,36
2B503tiZmBFv9b8VomUHFK,0.345,0.667,6,-5.705,0.109,0.208,77.291,63
1wV6lCsV2PCeVZlyGTkVPt,0.454,0.511,6,-6.124,0.166,0.327,72.984,51
1xBIgVOzLS8zbi4vcFSqMK,0.224,0.493,9,-7.499,0.528,0.0739,142.918,19
2XEdrmqNM9ZQQ24ViuceB0,0.595,0.894,11,-4.115,0.000583,0.643,101.987,59
2VuwpxQR7rTPWkoLkpANdz,0.444,0.778,0,-3.037,0.051,0.42,148.044,22
1dtzjTkNecIRAL4X3u4CtL,0.519,0.76,2,-4.41,0.0319,0.149,130.03,13
5SDcksP8En1l6RtTY1wzHc,0.264,0.363,2,-10.196,0.501,0.0613,124.328,37
4EHWldZTas5KUyFtT0rQlY,0.457,0.451,10,-6.997,0.517,0.185,74.923,38
1N2fNKIlJJ6PQgcVD1GrBP,0.536,0.664,11,-4.735,0.482,0.38,89.963,36
0RW1xWSPxmbXf012RN3yWl,0.512,0.814,10,-5.467,0.00419,0.277,97.996,36
0VqMBJyeeRA4I6mSPO5uqZ,0.381,0.532,2,-7.842,0.00318,0.1,143.774,8
0UcyrdirFfmpzEKQJ47Ixr,0.527,0.639,0,-6.828,0.0752,0.197,148.015,8
2PuvIyN4e2w2i4GIjWCqsB,0.342,0.151,10,-12.397,0.954,0.192,88.358,49
1sglby2dgYxUyca0wcBRhw,0.412,0.876,1,-4.592,0.00168,0.368,171.921,22
6Dkou08rjWrgGijVmoAVZp,0.574,0.712,0,-6.791,0.0156,0.262,140.012,13
3b6yQRfPf0wPiEKCTA46ZO,0.373,0.787,9,-5.06,0.00599,0.315,159.881,48
40lKptao1hxVqA7fd1OOGp,0.509,0.778,11,-3.608,0.00998,0.216,105.066,18
0eI19vR5WZ12fuYcEFUVkw,0.516,0.905,11,-5.613,0.000479,0.612,129.999,0
4F6KXBE38OBGPZsryUih1x,0.508,0.402,5,-7.168,0.691,0.196,133.906,37
27wkiHSSNOB0TyfXzNziaD,0.446,0.52,7,-6.125,0.0427,0.168,75.976,51
17GmwQ9Q3MTAz05OokmNNB,0.467,0.715,0,-5.076,0.0231,0.367,156.074,22
2ex0hGTbxQBBmKEpPwzxOt,0.396,0.695,10,-5.492,0.148,0.303,147.582,19
7HQn99HBIBHWkZfTMR8Kki,0.627,0.663,6,-2.714,0.164,0.39,90.058,66
3Ba5WQizFbQPRN7MtlXoTF,0.597,0.834,11,-4.307,0.0276,0.52,115.981,0
50f6Sc85lbQgEaOfQm41Zr,0.413,0.636,9,-5.651,0.0186,0.203,176.048,19
6NXaZTK2rnbA91jOEc3t1h,0.434,0.629,10,-4.764,0.137,0.272,153.38,19
1XRU97Tx69sJGyd9TDvGxY,0.494,0.17,7,-10.917,0.84,0.159,125.489,40
0fxpHpK3aw2nFWII6yveDD,0.431,0.485,7,-8.085,0.452,0.367,145.22,23
73ZSUS3WLluxgASR1Hp74B,0.501,0.876,1,-6.324,0.218,0.228,103.974,13
6qdpQ6jPiaCYE9Qw4nZVuD,0.454,0.7,7,-6.222,0.0649,0.0704,130.09,18
0IpYDPNzFWxcLgZDkkrc5C,0.527,0.789,6,-6.052,0.23,0.321,132.042,18
6kpAhNL6CYs3NSbFs3tHwf,0.586,0.783,10,-3.684,0.0617,0.483,95.932,36
2gXwMixw0voLNVxPr4Ja6v,0.401,0.698,4,-6.321,0.0231,0.347,166.373,53
7KT088cs0FVVQum6IyT0X9,0.401,0.549,4,-4.841,0.0854,0.19,140.731,8
6RSBBvhrP0KvkpaUSMPI11,0.482,0.726,9,-6.375,0.197,0.558,83.007,36
0CKKKckCxCLgGMBN9r3SCR,0.407,0.669,0,-5.166,0.00737,0.197,178.21,53
6WSFMa721PvfnspCRsGOMh,0.217,0.466,0,-6.156,0.0167,0.173,149.398,8
6zPoEqxQuBzRgTGzbTwSUD,0.439,0.903,10,-4.327,0.0103,0.458,156.045,48
6iha1ZUpCGUJrrQLDSFYux,0.457,0.362,0,-8.843,0.637,0.153,134.835,37
1E0iYqr9YYu3HBXtplKLli,0.492,0.811,4,-6.018,0.115,0.405,90.001,32
4F7GcPH79KzsQfNphjtkGx,0.675,0.814,0,-5.816,0.125,0.607,103.989,15
5RvY3ReERt9o622MqEydNY,0.607,0.686,10,-4.611,0.00245,0.268,132.032,18
51SKBQBJa7XuvMYvfUr5aX,0.36,0.855,3,-4.044,0.00723,0.305,147.766,22
72VNLbfQELdPaKMTNjT2eB,0.508,0.589,7,-7.204,0.0172,0.353,132.043,31
4vhKRjmiboAhfunCabpXap,0.426,0.767,1,-4.521,0.269,0.153,83.97,32
7FO6QgfJRKtEwZiYO0dIO9,0.65,0.888,9,-3.35,0.137,0.565,90.013,59
6jAAYLKxXPyeEoddXu6Gf7,0.51,0.42,6,-8.014,0.384,0.19,125.898,37
1KedGIK1fpqpl56GkW5VgB,0.664,0.852,10,-5.341,0.00109,0.558,115.0,24
1au0woWoLOVWffU7rolXqF,0.457,0.664,3,-6.184,0.204,0.355,79.019,32
29yJSGtuwJCfpfGW3Upeo6,0.621,0.571,4,-7.925,0.118,0.549,149.946,31
1pl0dR5Of7PFJH6pJwAGQx,0.511,0.818,2,-3.587,0.0412,0.351,96.004,32
1V3eyBz3pfkn9lBOlfle4x,0.373,0.506,0,-5.404,0.718,0.123,157.742,56
5MCG4XcVcvCOXWpSg2cfRC,0.518,0.744,3,-7.106,0.171,0.161,98.022,32
5pNavG44Qct8Vm5vQDDxYF,0.396,0.671,0,-6.953,0.0984,0.257,156.072,8
6QbbxQtijqLfUV90Vlm1Xh,0.479,0.893,3,-4.134,0.053,0.398,124.062,13
1B4L5VRP5fALiYJpHUHhZd,0.433,0.737,10,-6.079,0.00309,0.344,158.04,48
6gAifEnsklSTHLp8XbiuCK,0.514,0.697,8,-6.439,0.183,0.503,83.962,36
1uyfFrOODBO0dFQkzm0LzA,0.613,0.773,6,-3.845,0.416,0.618,96.037,42
5JuGTb3UbDZJFPTgqNSFwA,0.783,0.665,9,-5.529,0.291,0.653,94.024,28
3N8L7MZktWeZquTAWQ2oY8,0.573,0.829,0,-5.606,0.0269,0.398,128.037,13
7nEZbSGMjLeoxh17oiNBzv,0.418,0.402,9,-10.659,0.0454,0.199,127.773,19
3vHJGrzLg4cr6LqevVi5Jr,0.284,0.649,4,-8.593,0.000948,0.193,88.357,32
5O2lEvI1K4Fa4KL8vO3e6W,0.228,0.431,9,-9.465,0.261,0.206,83.066,38
4pRYWucBrSGVwY95PWw4do,0.404,0.634,1,-4.772,0.0371,0.0943,153.951,8
2MobJagQB0dGJoRqI8OT0m,0.459,0.561,7,-7.091,0.0839,0.306,144.783,19
5N23UhzMfAuCYjwhSbTQwH,0.507,0.28,3,-10.284,0.775,0.233,139.791,37
14HrSWGYPCDwqAcVFUYKsq,0.443,0.819,11,-6.61,0.00338,0.0983,116.033,18
6iycYNyYgphDgTsKfwpqhr,0.219,0.771,11,-5.047,0.115,0.272,157.76,48
1ExpEXUOW2KzpfV0v8iWUp,0.455,0.715,10,-5.614,0.0998,0.342,76.494,36
0bOiEr1jajwxfI920ZG68L,0.482,0.637,8,-5.857,0.177,0.411,138.184,19
6W9EPcObAGDpZosKp4IKcf,0.471,0.672,9,-5.785,0.184,0.125,88.013,51
2rXdqg7tdmrwJZmXTi5Cym,0.416,0.758,10,-6.249,0.265,0.19,149.996,19
0rH0mprtecH3grD9HFM5AD,0.572,0.685,6,-7.29,0.0291,0.232,110.698,14
0jOSpB2zK2O0SNxj8ZT5lp,0.318,0.573,1,-5.653,0.107,0.0765,156.054,8
1mWdyqs6Zvg8b1lKjDc8yB,0.429,0.587,9,-4.588,0.315,0.164,145.003,19
20bD4lkiXkxl5VVg0Y7Tjz,0.389,0.719,1,-4.264,0.00875,0.316,150.011,8
2aMb1asq5acm7cDYlFsYhY,0.468,0.786,9,-2.757,0.0363,0.461,84.992,63
27uBwOJbW6kHsCbKGukxMK,0.391,0.535,8,-4.516,0.00324,0.127,145.937,19
0M1ujzJ1RTvLt13C4GsnaT,0.362,0.83,11,-4.183,0.0341,0.447,179.867,48
3TMFxaCtDbBGi0UeGH2dzc,0.322,0.666,9,-5.527,0.302,0.156,175.603,19
1dSDbYVzdKT6IheV5U1Rdx,0.698,0.615,5,-8.755,0.288,0.693,111.118,62
683hRieVmYdAhVA1DkjSAk,0.798,0.952,11,-4.78,0.064,0.843,132.031,34
7HKez549fwJQDzx3zLjHKC,0.631,0.932,5,-4.142,0.0436,0.971,122.429,3
5t9KtCfnu8wQui1G6IqqBR,0.758,0.452,7,-9.21,0.0322,0.346,77.168,7
5dulYd9AKIprMoF837OTDb,0.438,0.812,0,-3.7,0.499,0.465,95.613,54
2TfSHkHiFO4gRztVIkggkE,0.494,0.842,7,-4.784,0.00579,0.574,162.011,21
6e13443Ve7RGcAUScTgYtl,0.576,0.872,8,-5.293,0.00599,0.559,115.042,0
7k4uHnOdJViC6EBvcvzJZJ,0.541,0.772,0,-11.552,0.051,0.97,178.082,25
3qP5nPy0qh7iodfLMBsfbr,0.565,0.734,2,-5.51,0.00701,0.604,74.991,54
6hIS1u7nuJmFE12rXAPMxm,0.535,0.723,0,-6.984,0.0419,0.349,107.019,32
6rqxivjFHp8K0yMiefG56g,0.555,0.89,6,-5.533,0.0414,0.513,96.987,66
1TKlBK9cSrM5u4CiL4SETS,0.586,0.677,1,-8.343,0.043,0.562,144.001,2
5jROdl6MhcmP3O7h2sVgtw,0.642,0.762,6,-7.411,0.00967,0.605,113.038,31
6E9V9TRlVOLjenGjHemzEH,0.638,0.722,9,-6.177,0.0119,0.469,103.017,36
4cDWuDOQPJsnS88XKrkAFy,0.554,0.872,6,-2.849,0.221,0.657,172.196,21
5jFid6SUnYqohvNvNuZvIz,0.558,0.896,0,-3.687,0.0316,0.63,90.064,54
19DnL1HnJiijuEfaiS0Eus,0.624,0.915,5,-2.627,0.141,0.815,108.046,6
2EZWdLnLPwL97JcfNlBoM1,0.602,0.853,2,-5.362,0.0274,0.466,115.047,39
1yAsD59INP2lOaZTuQect4,0.624,0.824,2,-4.918,0.0357,0.867,105.028,15
7G6l2FtQyRhQgYgut2I6i8,0.68,0.87,5,-4.461,0.266,0.646,119.075,9
6SWgZ7lSUZMOmwhrczkY62,0.62,0.667,1,-7.831,0.536,0.5,104.001,46
1cktZnxiONH0hR6Q3DKy8h,0.626,0.913,0,-4.452,0.00635,0.946,113.044,61
539dFCMA8lfEElDPgGpcIB,0.683,0.9,9,-4.422,0.0439,0.962,117.036,34
23CzqFXnFgaJo2L9vJXWHN,0.615,0.732,6,-8.74,0.0883,0.557,127.881,31
0gjqyr5z7poniYymKRwsCN,0.519,0.907,9,-2.681,0.0829,0.794,174.085,21
6aUhfNWYnMThF3TGtuYUUu,0.678,0.839,7,-3.617,0.0379,0.772,104.952,59
4Ng7hGdPwpINleVecBWiOO,0.557,0.825,6,-4.657,0.00525,0.841,120.017,6
3xFbQNOatTO8jVduzZM8CD,0.726,0.596,11,-6.846,0.147,0.697,115.001,24
4BaAxwS4VoeCYk9TuXQs7f,0.453,0.411,1,-7.539,0.235,0.28,75.752,32
33kKQSeqM2ecEcKF0LNSRT,0.686,0.576,1,-6.633,0.443,0.72,83.969,30
65UCejW01DAovmluVYHWAt,0.553,0.619,3,-7.101,0.479,0.376,183.908,53
7B2ETOSXeXPfWQl4gLjcat,0.684,0.715,6,-6.132,0.159,0.564,96.018,66
15vrb7RIDVq0n44vMGJOz5,0.565,0.531,3,-5.809,0.375,0.407,146.027,52
7bcinCjd50wHDroef8TbEe,0.411,0.558,3,-7.393,0.162,0.379,81.274,32
7jRdxVZeBAtLXL8ZpBMR2q,0.635,0.434,6,-7.986,0.171,0.171,139.977,58
0ipcmHor30Y8p6hCd8QUVq,0.651,0.732,2,-8.037,0.0164,0.638,85.023,30
1ffMmNQ42w7dIwyCDTKySb,0.591,0.888,6,-5.807,0.0758,0.771,147.943,6
4tM1hVTKNFQ6EFXGhJyvIX,0.428,0.968,4,-3.211,8.49e-05,0.428,120.666,13
2S8JVnlz4Xpqst4mJXtxPQ,0.455,0.864,2,-6.551,0.0198,0.538,143.794,22
3QYXgYgff77dt42xLnhUaf,0.585,0.719,11,-8.332,0.00144,0.428,108.979,36
579wiJu8HXaGXod6rU3NiB,0.725,0.321,10,-14.517,0.735,0.576,76.968,33
2B0Z4aGp33yw3oOz8r4Sqx,0.482,0.707,2,-3.127,0.263,0.238,125.294,8
3OMpIoONQH8rSscaZLozFQ,0.378,0.903,7,-4.538,0.103,0.457,115.616,63
5hviCr3lgg6LY6noG6DPKs,0.571,0.438,2,-7.007,0.534,0.444,145.948,52
1EnoCmQSpJaiCyA3Kr87XG,0.714,0.221,0,-12.929,0.516,0.424,135.843,17
483beWfErq5MZAvC0fJ7cr,0.644,0.89,2,-6.993,0.0246,0.619,112.027,39
02eD9ymfJOJOhM97HYp5R9,0.525,0.3,5,-8.005,0.578,0.206,80.993,38
33fdicR6v63mdMezyG87ht,0.47,0.826,0,-4.152,0.000232,0.4,157.994,22
7wzLu2aumQh8yIdq5B55Fg,0.459,0.799,7,-4.593,0.354,0.447,139.91,18
6gXuwld0PRtinePSXV2Vn1,0.532,0.883,0,-2.743,0.0951,0.7,99.995,54
5j4hSQH0KaAc8f6cimnXIT,0.559,0.301,9,-9.066,0.055,0.177,116.123,51
795VSQCS3cn8VPoI6dSDNo,0.546,0.445,3,-7.286,0.321,0.266,125.404,10
5XFu5S1vBY7sNHlheCapOz,0.631,0.875,9,-3.589,0.382,0.705,137.961,34
3vLfv6qd7hgyDMsQiGUEVr,0.401,0.889,2,-4.21,0.00411,0.6,140.838,22
3XxtBBMexPb3RRVHPzTgNR,0.633,0.729,0,-5.135,0.0363,0.414,103.989,29
1XdlLIfwryo38EZ7OzdoEG,0.531,0.403,3,-7.195,0.551,0.431,76.125,45
4EEjMyQub6tgFVshlM9j1M,0.8,0.545,2,-13.637,0.711,0.861,124.943,27
1kT4uEG95XB6Ouw0K9pDiC,0.324,0.813,5,-4.765,0.0727,0.205,140.697,8
13D7XTvRIV8s5mebCppPQx,0.348,0.857,4,-6.873,0.271,0.462,181.809,53
7BjmEKAVTnJNkRNaUzBy2K,0.467,0.526,9,-9.982,0.119,0.753,109.555,1
1VdHooAMVaGXPSty8pifv9,0.536,0.943,11,-5.317,0.399,0.622,123.759,0
4FpRI3V9z1YFDiANy20R5Q,0.587,0.674,11,-5.691,0.00752,0.425,86.5,36
